title,sell_price,orlg_price,rating
SAMSUNG 244 L Frost Free Double Door 3 Star Convertible Refrigerator  with Curd Maestro,"₹34,290","₹36,990",4.1
Haier 195 L Direct Cool Single Door 5 Star Refrigerator,"₹20,500","₹30,400",4
SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator,"₹15,499","₹16,999",
LG 687 L Direct Cool Side by Side Refrigerator,"₹1,15,480","₹1,18,290",4.5
SAMSUNG 314 L Frost Free Double Door 2 Star Refrigerator  with Curd Maestro,"₹40,400","₹43,721",4.7
,,,
,,,
Godrej 192 L Direct Cool Single Door 3 Star Refrigerator,"₹15,590","₹19,800",4.5
Haier 195 L Direct Cool Single Door 5 Star Refrigerator,"₹20,500","₹30,400",4
SAMSUNG 324 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹30,190","₹39,650",4.4
SAMSUNG 244 L Frost Free Double Door 3 Star Convertible Refrigerator  with Curd Maestro,"₹34,290","₹36,990",4.1
Panasonic 333 L Frost Free Double Door Refrigerator,"₹30,490","₹42,000",4.3
Godrej 185 L Direct Cool Single Door 2 Star Refrigerator,"₹12,390","₹16,350",4.3
LG 630 L Frost Free Double Door 3 Star Refrigerator,"₹73,390","₹87,990",4.8
Haier 235 L Frost Free Double Door 3 Star Refrigerator,"₹26,690","₹34,550",4
Godrej 240 L Direct Cool Single Door 3 Star Refrigerator,"₹20,500","₹24,700",5
SAMSUNG 288 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹35,000","₹39,990",
Whirlpool 292 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹28,990","₹33,045",4.1
LG 687 L Direct Cool Side by Side Refrigerator,"₹1,15,480","₹1,18,290",4.5
LG 260 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹22,990","₹31,990",3.9
Godrej 190 L Direct Cool Single Door 4 Star Refrigerator  with Intelligent Inverter Compressor,"₹14,340","₹18,490",4.3
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator,"₹13,490","₹14,700",5
Whirlpool 190 L Direct Cool Single Door 4 Star Refrigerator,"₹15,490","₹19,950",4.3
Godrej 225 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  with Intelligent Inverter C...,"₹19,490","₹24,100",4.3
SAMSUNG 220 L Direct Cool Single Door 4 Star Refrigerator,"₹21,900","₹25,990",
LG 215 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹19,490","₹26,099",
Whirlpool 245 L Frost Free Double Door 2 Star Refrigerator,"₹25,020","₹32,050",4.4
LG 688 L Frost Free Side by Side 5 Star Refrigerator,"₹92,500","₹1,20,699",
LG 215 L Direct Cool Single Door 3 Star Refrigerator,"₹19,490","₹26,099",
Whirlpool 292 L Frost Free Double Door 3 Star Refrigerator,"₹25,079","₹32,530",4.3
Voltas Beko 640 L Frost Free Side by Side Refrigerator,"₹82,990","₹1,09,990",
,,,
,,,
LG 215 L Direct Cool Single Door 3 Star Refrigerator,"₹19,490","₹26,099",
LG 215 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹19,490","₹26,099",
Whirlpool 245 L Frost Free Double Door 2 Star Refrigerator,"₹25,020","₹32,050",4.4
SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹19,800","₹22,990",4.1
Haier 345 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹38,490","₹68,100",3.7
SAMSUNG 234 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹26,500","₹30,990",
SAMSUNG 324 L Direct Cool Double Door 3 Star Refrigerator,"₹38,199","₹44,990",
Whirlpool 265 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹28,400","₹31,000",3.3
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,"₹15,749","₹21,000",4.3
Godrej 192 L Direct Cool Single Door 3 Star Refrigerator,"₹16,799","₹20,990",4.4
LG 215 L Direct Cool Single Door 4 Star Refrigerator,"₹19,999","₹25,900",4.2
MOTOROLA 338 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹28,990","₹43,399",4.3
LG 335 L Frost Free Double Door 2 Star Refrigerator,"₹38,290","₹48,090",
Haier 195 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹17,499","₹20,900",
Motorola 533 L Smart Wifi Enabled Frost Free Multi-Door Refrigerator,"₹79,499","₹1,02,999",4.2
Whirlpool 265 L Frost Free Double Door 2 Star Refrigerator,"₹24,219","₹32,550",
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,"₹16,590","₹18,450",
Whirlpool 190 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹14,790","₹17,100",4.3
LG 437 L Frost Free Double Door 2 Star Refrigerator,"₹48,500","₹64,590",
LG 215 L Direct Cool Single Door 3 Star Refrigerator,"₹20,850","₹26,099",4.4
Whirlpool 215 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,"₹21,380",,3.3
LG 437 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹56,000","₹75,880",3.7
Haier 192 L Direct Cool Single Door 3 Star Refrigerator,"₹19,919","₹20,999",4.4
Voltas Beko 185 L Direct Cool Single Door 2 Star Refrigerator,"₹14,759","₹16,900",4.7
,,,
,,,
SAMSUNG 314 L Frost Free Double Door 2 Star Refrigerator  with Curd Maestro,"₹39,579","₹41,999",4.7
Godrej 190 L Direct Cool Single Door 2 Star Refrigerator,"₹14,900","₹16,500",
SAMSUNG 478 L Frost Free Double Door 2 Star Refrigerator,"₹55,600","₹70,000",4.2
Godrej 328 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹30,999","₹36,900",
SAMSUNG 700 L Frost Free Side by Side Refrigerator,"₹1,06,990","₹1,11,990",
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator,"₹13,831","₹16,800",
LG 360 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹47,990","₹60,590",
Lloyd 340 L Frost Free Double Door 3 Star Refrigerator,"₹32,990","₹48,990",4.2
Voltas 220 L Direct Cool Single Door 3 Star Refrigerator,"₹17,799","₹26,190",4
LG 437 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹57,990","₹65,900",3.7
SAMSUNG 225 L Direct Cool Single Door 3 Star Refrigerator,"₹23,490","₹23,990",3
Haier 190 L Direct Cool Single Door 2 Star Refrigerator,"₹14,984","₹21,800",
BOSCH 332 L Frost Free Triple Door Refrigerator,"₹41,177","₹58,690",
Whirlpool 245 L Frost Free Double Door 2 Star Refrigerator,"₹24,500","₹28,300",
LG 594 L Frost Free Side by Side Inverter Technology Star Refrigerator  with with Hygiene Fresh+ and S...,"₹1,01,990","₹1,58,490",4.3
LG 190 L Direct Cool Single Door 3 Star Refrigerator,"₹16,199","₹18,690",4.4
SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator,"₹14,889","₹15,990",
Haier 192 L Direct Cool Single Door 2 Star Refrigerator,"₹12,490","₹17,990",4.6
LG 185 L Direct Cool Single Door 1 Star Refrigerator,"₹14,390",,4.3
Lloyd 200 L Direct Cool Single Door 3 Star Refrigerator,"₹15,999","₹23,490",
Godrej 294 L Frost Free Double Door 3 Star Refrigerator,"₹33,800","₹35,999",4.2
SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator,"₹19,745","₹21,779",4.1
SAMSUNG 192 L Direct Cool Single Door 4 Star Refrigerator,"₹20,990","₹23,990",
Voltas Beko 220 L Direct Cool Single Door 4 Star Refrigerator,"₹17,490","₹28,990",
,,,
,,,
Motorola 533 L Smart Wifi Enabled Frost Free Multi-Door Refrigerator,"₹79,499","₹1,02,999",4.2
LG 423 L Frost Free Double Door 2 Star Refrigerator,"₹44,590","₹55,990",
LG 215 L Direct Cool Single Door 3 Star Refrigerator,"₹16,990","₹23,533",
SAMSUNG 523 L Frost Free Double Door 2 Star Refrigerator,"₹64,500","₹76,000",4.1
SAMSUNG 220 L Direct Cool Single Door 4 Star Refrigerator,"₹24,030","₹26,990",5
SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator,"₹14,889","₹15,990",
Godrej 343 L Frost Free Double Door 2 Star Refrigerator,"₹34,990","₹41,000",4.2
Haier 278 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹27,990","₹35,500",4.4
Panasonic 296 L Frost Free Double Door 2 Star Refrigerator,"₹33,990","₹39,500",
Haier 195 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹18,290","₹30,000",4.4
SAMSUNG 234 L Frost Free Double Door 2 Star Refrigerator,"₹24,300","₹28,990",4.5
Godrej 430 L Frost Free Double Door Bottom Mount 3 Star Refrigerator,"₹49,990","₹69,400",
Voltas Beko 271 L Frost Free Double Door 2 Star Refrigerator,"₹32,490","₹33,990",
Panasonic 584 L Frost Free Side by Side Refrigerator,"₹72,030","₹90,000",4.5
BOSCH 358 L Frost Free Double Door Top Mount 3 Star Refrigerator,"₹41,659","₹59,390",
Godrej 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer,"₹15,998","₹20,990",
LG 188 L Direct Cool Single Door 1 Star Refrigerator,"₹14,040",,4.1
Whirlpool 245 L Frost Free Double Door 2 Star Refrigerator,"₹24,120","₹25,700",4.1
LG 190 L Direct Cool Single Door 1 Star Refrigerator,"₹15,450","₹16,599",
SAMSUNG 579 L Frost Free French Door Bottom Mount Convertible Refrigerator,"₹90,990","₹95,990",
LG 190 L Direct Cool Single Door 3 Star Refrigerator,"₹17,399","₹20,999",4.5
Haier 258 L Frost Free Double Door 3 Star Refrigerator,"₹33,490","₹39,400",4.5
Galanz 448 L Frost Free Multi-Door Refrigerator,"₹43,990","₹79,990",4.7
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,"₹17,990","₹22,200",
,,,
,,,
Godrej 190 L Direct Cool Single Door 3 Star Refrigerator,"₹16,999","₹22,790",
LG 215 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹19,490","₹26,099",
SAMSUNG 465 L Frost Free Double Door 3 Star Refrigerator,"₹53,700","₹69,000",4.3
LG 547 L Frost Free Double Door 3 Star Refrigerator,"₹64,990","₹80,290",
Whirlpool 190 L Direct Cool Single Door 3 Star Refrigerator,"₹13,150",,4.2
Whirlpool 500 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹64,990","₹70,600",4.3
Haier 278 L Frost Free Double Door 3 Star Refrigerator,"₹26,350","₹35,500",3
Godrej 190 L Direct Cool Single Door 2 Star Refrigerator,"₹16,279","₹20,140",
Voltas Beko 195 L Direct Cool Single Door 2 Star Refrigerator,"₹12,990","₹19,790",
Whirlpool 440 L Frost Free Double Door 3 Star Convertible Refrigerator,"₹53,190","₹71,850",4.3
Lloyd 225 L Direct Cool Single Door 3 Star Refrigerator,"₹17,339","₹22,490",
LG 308 L Frost Free Double Door 2 Star Refrigerator,"₹36,499","₹48,699",4.3
Godrej 190 L Direct Cool Single Door 3 Star Refrigerator,"₹16,130","₹20,775",
Panasonic 307 L Frost Free Double Door 3 Star Refrigerator,"₹34,490","₹39,000",4
Haier 258 L Frost Free Double Door 4 Star Convertible Refrigerator,"₹28,090",,4.4
Whirlpool 185 L Direct Cool Single Door 1 Star Refrigerator,"₹12,999","₹17,350",4.3
SAMSUNG 234 L Frost Free Double Door 2 Star Convertible Refrigerator,"₹27,299","₹30,990",
SAMSUNG 220 L Direct Cool Single Door 4 Star Refrigerator,"₹24,040","₹26,990",5
Haier 195 L Direct Cool Single Door 4 Star Refrigerator,"₹15,990","₹21,800",4.4
Godrej 190 L Direct Cool Single Door 4 Star Refrigerator,"₹17,599","₹24,850",
Whirlpool 200 L Direct Cool Single Door 4 Star Refrigerator,"₹18,990","₹22,397",
Whirlpool 215 L Direct Cool Single Door 5 Star Refrigerator,"₹19,790","₹25,450",4.3
Whirlpool 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,"₹17,590","₹22,500",4.3
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,"₹15,890","₹18,250",4.3
,,,
,,,
LG 360 L Frost Free Double Door 2 Star Refrigerator,"₹36,640","₹60,799",
voltasbeko 200 L Direct Cool Single Door 3 Star Refrigerator,"₹17,189","₹25,000",
Godrej 190 L Direct Cool Single Door 2 Star Refrigerator,"₹13,990","₹16,500",4.3
MarQ by Flipkart 195 L Direct Cool Single Door 3 Star Refrigerator,"₹10,790","₹14,999",4.3
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator,"₹28,170","₹28,990",4.4
Haier 192 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹15,999","₹18,000",4.2
Whirlpool 325 L Frost Free Double Door Bottom Mount 2 Star Refrigerator,"₹35,990","₹42,100",4.2
Godrej 210 L Direct Cool Single Door 4 Star Refrigerator  with Intelligent Inverter Compressor,"₹19,599","₹20,600",4.3
Godrej 192 L Direct Cool Single Door 5 Star Refrigerator,"₹17,990","₹20,500",4.1
LG 260 L Frost Free Double Door 1 Star Refrigerator,"₹24,890",,4.3
Panasonic 305 L Frost Free Double Door 2 Star Refrigerator,"₹28,990","₹35,000",4.4
Whirlpool 215 L Direct Cool Single Door 3 Star Refrigerator,"₹16,990","₹24,500",
Whirlpool 340 L Frost Free Double Door Top Mount 2 Star Refrigerator,"₹36,439","₹49,800",
Whirlpool 200 L Direct Cool Single Door 4 Star Refrigerator,"₹20,250","₹23,500",
Lloyd 200 L Direct Cool Single Door 2 Star Refrigerator,"₹15,339","₹17,490",4.3
Godrej 210 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,"₹18,999","₹24,990",
Whirlpool 260 L Frost Free Triple Door Refrigerator,"₹29,399","₹32,760",4.4
Whirlpool 325 L Frost Free Double Door Bottom Mount 3 Star Refrigerator,"₹38,740","₹41,550",3.8
Godrej 265 L Frost Free Double Door 3 Star Refrigerator,"₹33,799","₹35,199",4.2
Godrej 210 L Direct Cool Single Door 3 Star Refrigerator,"₹17,659","₹23,160",
SAMSUNG 244 L Frost Free Double Door 3 Star Refrigerator,"₹33,990","₹36,718",5
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator,"₹14,850","₹19,963",
Godrej 255 L Frost Free Double Door 2 Star Refrigerator,"₹20,490","₹26,500",4.3
Godrej 190 L Direct Cool Single Door 3 Star Refrigerator,"₹18,990","₹21,940",4
,,,
,,,
